Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,2,2,1925,1930,2032,2042,US,611,N712дж,67,72,51,-10,-5,BDL,PHL,196,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1944,1930,2101,2042,US,611,N728дж,77,72,59,19,14,BDL,PHL,196,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1931,1930,2039,2042,US,611,N713дж,68,72,55,-3,1,BDL,PHL,196,6,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2013,1930,2303,2042,US,611,N741дж,170,72,121,141,43,BDL,PHL,196,10,39,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2336,2130,147,7,US,611,N741дж,311,337,285,100,126,PHL,LAS,2176,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,2141,2130,2356,7,US,611,N748дж,315,337,296,-11,11,PHL,LAS,2176,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2136,2130,2346,14,US,611,N743дж,310,344,283,-28,6,PHL,LAS,2176,7,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2135,2130,2348,14,US,611,N766дж,313,344,294,-26,5,PHL,LAS,2176,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,2125,2130,2346,14,US,611,N718дж,321,344,301,-28,-5,PHL,LAS,2176,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2133,2130,9,14,US,611,N716дж,336,344,289,-5,3,PHL,LAS,2176,6,41,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2153,2130,9,14,US,611,N723дж,316,344,292,-5,23,PHL,LAS,2176,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,2228,2130,116,14,US,611,N706дж,348,344,269,62,58,PHL,LAS,2176,7,72,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2145,2130,2349,14,US,611,N744дж,304,344,284,-25,15,PHL,LAS,2176,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,2131,2130,2355,14,US,611,N730дж,324,344,302,-19,1,PHL,LAS,2176,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,2134,2130,6,14,US,611,N716дж,332,344,306,-8,4,PHL,LAS,2176,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2129,2130,2354,14,US,611,N714дж,325,344,302,-20,-1,PHL,LAS,2176,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2039,1915,2220,2112,US,615,N729дж,281,297,261,68,84,CLT,LAS,1916,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1914,1915,2033,2112,US,615,N723дж,259,297,232,-39,-1,CLT,LAS,1916,10,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1943,1915,2104,2112,US,615,N706дж,261,297,235,-8,28,CLT,LAS,1916,6,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1914,1915,2043,2112,US,615,N745дж,269,297,248,-29,-1,CLT,LAS,1916,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1917,1915,2047,2112,US,615,N765дж,270,297,248,-25,2,CLT,LAS,1916,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1912,1915,2059,2112,US,615,N732дж,287,297,262,-13,-3,CLT,LAS,1916,5,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1912,1915,2049,2114,US,615,N738дж,277,299,254,-25,-3,CLT,LAS,1916,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1912,1915,2053,2114,US,615,N720дж,281,299,251,-21,-3,CLT,LAS,1916,5,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1919,1915,2040,2114,US,615,N760дж,261,299,236,-34,4,CLT,LAS,1916,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,2018,1915,2144,2114,US,615,N708дж,266,299,250,30,63,CLT,LAS,1916,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1913,1915,2056,2114,US,615,N730дж,283,299,265,-18,-2,CLT,LAS,1916,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1915,1915,2113,2114,US,615,N707дж,298,299,268,-1,0,CLT,LAS,1916,6,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1923,1915,2117,2114,US,615,N724дж,294,299,271,3,8,CLT,LAS,1916,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1917,1915,2127,2114,US,615,N738дж,310,299,290,13,2,CLT,LAS,1916,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1918,1915,2117,2114,US,615,N706дж,299,299,276,3,3,CLT,LAS,1916,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1910,1915,2100,2114,US,615,N703дж,290,299,258,-14,-5,CLT,LAS,1916,7,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1935,1915,2118,2114,US,615,N763дж,283,299,258,4,20,CLT,LAS,1916,5,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1923,1915,2059,2114,US,615,N700дж,276,299,257,-15,8,CLT,LAS,1916,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2021,1915,2209,2114,US,615,N744дж,288,299,251,55,66,CLT,LAS,1916,8,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1922,1915,2048,2114,US,615,N764дж,266,299,243,-26,7,CLT,LAS,1916,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1913,1915,2046,2114,US,615,N739дж,273,299,251,-28,-2,CLT,LAS,1916,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1915,1915,2048,2114,US,615,N768дж,273,299,254,-26,0,CLT,LAS,1916,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1911,1915,2057,2114,US,615,N715дж,286,299,262,-17,-4,CLT,LAS,1916,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1915,1915,2115,2114,US,615,N770дж,300,299,276,1,0,CLT,LAS,1916,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1914,1915,2124,2114,US,615,N737дж,310,299,290,10,-1,CLT,LAS,1916,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1923,1915,2126,2114,US,615,N746дж,303,299,273,12,8,CLT,LAS,1916,7,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1911,1915,2056,2114,US,615,N726дж,285,299,268,-18,-4,CLT,LAS,1916,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1944,1915,2122,2114,US,615,N733дж,278,299,258,8,29,CLT,LAS,1916,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,2004,1915,2131,2114,US,615,N701дж,267,299,252,17,49,CLT,LAS,1916,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1913,1915,2052,2114,US,615,N709дж,279,299,265,-22,-2,CLT,LAS,1916,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1913,1915,2059,2114,US,615,N711дж,286,299,263,-15,-2,CLT,LAS,1916,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1936,1619,2133,1819,US,615,N713дж,117,120,89,194,197,MIA,CLT,650,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1615,1619,1809,1819,US,615,N723дж,114,120,99,-10,-4,MIA,CLT,650,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1640,1619,1831,1819,US,615,N706дж,111,120,96,12,21,MIA,CLT,650,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1619,1619,1826,1819,US,615,N745дж,127,120,105,7,0,MIA,CLT,650,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1623,1619,1827,1819,US,615,N765дж,124,120,105,8,4,MIA,CLT,650,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1615,1619,1802,1819,US,615,N732дж,107,120,94,-17,-4,MIA,CLT,650,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1618,1618,1807,1820,US,615,N738дж,109,122,94,-13,0,MIA,CLT,650,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1612,1618,1800,1820,US,615,N720дж,108,122,93,-20,-6,MIA,CLT,650,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1617,1618,1819,1820,US,615,N760дж,122,122,106,-1,-1,MIA,CLT,650,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1620,1618,1819,1820,US,615,N708дж,119,122,98,-1,2,MIA,CLT,650,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1617,1618,1816,1820,US,615,N730дж,119,122,100,-4,-1,MIA,CLT,650,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1613,1618,1817,1820,US,615,N707дж,124,122,108,-3,-5,MIA,CLT,650,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1615,1618,1807,1820,US,615,N724дж,112,122,97,-13,-3,MIA,CLT,650,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1613,1618,1812,1820,US,615,N738дж,119,122,98,-8,-5,MIA,CLT,650,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1617,1618,1813,1820,US,615,N706дж,116,122,98,-7,-1,MIA,CLT,650,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1612,1618,1806,1820,US,615,N719дж,114,122,95,-14,-6,MIA,CLT,650,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1618,1618,1805,1820,US,615,N763дж,107,122,95,-15,0,MIA,CLT,650,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1636,1618,1834,1820,US,615,N700дж,118,122,97,14,18,MIA,CLT,650,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1734,1618,1934,1820,US,615,N744дж,120,122,92,74,76,MIA,CLT,650,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1648,1618,1831,1820,US,615,N764дж,103,122,86,11,30,MIA,CLT,650,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1640,1618,1824,1820,US,615,N732дж,104,122,88,4,22,MIA,CLT,650,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1624,1618,1807,1820,US,615,N768дж,103,122,87,-13,6,MIA,CLT,650,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1613,1618,1820,1820,US,615,N715дж,127,122,108,0,-5,MIA,CLT,650,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1621,1618,1815,1820,US,615,N770дж,114,122,99,-5,3,MIA,CLT,650,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1615,1618,1820,1820,US,615,N737дж,125,122,111,0,-3,MIA,CLT,650,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1613,1618,1818,1820,US,615,N746дж,125,122,105,-2,-5,MIA,CLT,650,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1636,1618,1820,1820,US,615,N726дж,104,122,91,0,18,MIA,CLT,650,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1612,1618,1810,1820,US,615,N733дж,118,122,96,-10,-6,MIA,CLT,650,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1706,1618,1919,1820,US,615,N701дж,133,122,99,59,48,MIA,CLT,650,7,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1616,1618,1811,1820,US,615,N709дж,115,122,100,-9,-2,MIA,CLT,650,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1630,1618,1827,1820,US,615,N711дж,117,122,97,7,12,MIA,CLT,650,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,813,810,950,1008,US,616,N706дж,277,298,252,-18,3,CLT,LAS,1916,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,807,810,1000,1012,US,616,N760дж,293,302,266,-12,-3,CLT,LAS,1916,7,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,808,810,950,1012,US,616,N745дж,282,302,262,-22,-2,CLT,LAS,1916,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,816,810,1041,1012,US,616,N703дж,325,302,286,29,6,CLT,LAS,1916,6,33,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,NA,1430,NA,2136,US,617,дNKNOж,NA,246,NA,NA,NA,LAS,CLT,1916,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1424,1430,2111,2136,US,617,N768дж,227,246,208,-25,-6,LAS,CLT,1916,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1425,1430,2128,2136,US,617,N717дж,243,246,215,-8,-5,LAS,CLT,1916,5,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1429,1430,2124,2136,US,617,N732дж,235,246,215,-12,-1,LAS,CLT,1916,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1220,1225,1959,2021,US,620,N732дж,279,296,251,-22,-5,LAS,PHL,2176,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1225,1225,2036,2021,US,620,N768дж,311,296,289,15,0,LAS,PHL,2176,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1221,1225,2021,2021,US,620,N768дж,300,296,266,0,-4,LAS,PHL,2176,19,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1225,1225,1958,2021,US,620,N710дж,273,296,241,-23,0,LAS,PHL,2176,17,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1218,1225,2041,2021,US,620,N709дж,323,296,276,20,-7,LAS,PHL,2176,24,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1224,1225,1945,2021,US,620,N714дж,261,296,235,-36,-1,LAS,PHL,2176,8,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1226,1225,2001,2017,US,620,N113дж,275,292,244,-16,1,LAS,PHL,2176,13,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1221,1225,2014,2017,US,620,N113дж,293,292,262,-3,-4,LAS,PHL,2176,11,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1225,1225,2032,2017,US,620,N114дж,307,292,259,15,0,LAS,PHL,2176,33,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1222,1225,2010,2017,US,620,N120дж,288,292,250,-7,-3,LAS,PHL,2176,12,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1232,1225,2005,2017,US,620,N117дж,273,292,243,-12,7,LAS,PHL,2176,14,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1231,1225,2006,2017,US,620,N119дж,275,292,241,-11,6,LAS,PHL,2176,9,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1222,1225,NA,2017,US,620,N119дж,NA,292,NA,NA,-3,LAS,PHL,2176,0,14,0,NA,1,NA,NA,NA,NA,NA
2001,1,14,7,1221,1225,2003,2017,US,620,N107дж,282,292,233,-14,-4,LAS,PHL,2176,18,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1222,1225,1943,2017,US,620,N107дж,261,292,230,-34,-3,LAS,PHL,2176,11,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1220,1225,1932,2017,US,620,N114дж,252,292,233,-45,-5,LAS,PHL,2176,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1223,1225,2036,2017,US,620,N114дж,313,292,251,19,-2,LAS,PHL,2176,49,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1228,1225,2007,2017,US,620,N119дж,279,292,242,-10,3,LAS,PHL,2176,8,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1304,1225,2057,2017,US,620,N119дж,293,292,252,40,39,LAS,PHL,2176,7,34,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1220,1225,NA,2017,US,620,N118дж,NA,292,NA,NA,-5,LAS,PHL,2176,0,15,0,NA,1,NA,NA,NA,NA,NA
2001,1,21,7,1317,1225,2100,2017,US,620,N123дж,283,292,262,43,52,LAS,PHL,2176,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1226,1225,2006,2017,US,620,N101дж,280,292,253,-11,1,LAS,PHL,2176,5,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1227,1225,1955,2017,US,620,N101дж,268,292,243,-22,2,LAS,PHL,2176,8,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1218,1225,1957,2017,US,620,N101дж,279,292,241,-20,-7,LAS,PHL,2176,23,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1222,1225,1950,2017,US,620,N114дж,268,292,240,-27,-3,LAS,PHL,2176,3,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1224,1225,1939,2017,US,620,N119дж,255,292,231,-38,-1,LAS,PHL,2176,4,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1224,1225,1957,2017,US,620,N117дж,273,292,242,-20,-1,LAS,PHL,2176,14,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1223,1225,1958,2017,US,620,N120дж,275,292,240,-19,-2,LAS,PHL,2176,14,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1221,1225,2010,2017,US,620,N109дж,289,292,265,-7,-4,LAS,PHL,2176,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1222,1225,1936,2017,US,620,N113дж,254,292,234,-41,-3,LAS,PHL,2176,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1348,1225,2108,2017,US,620,N124дж,260,292,242,51,83,LAS,PHL,2176,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2217,2140,2312,2249,US,620,N768дж,55,69,43,23,37,PHL,PVD,238,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,2145,2140,2247,2249,US,620,N768дж,62,69,47,-2,5,PHL,PVD,238,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2141,2140,2234,2249,US,620,N768дж,53,69,39,-15,1,PHL,PVD,238,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,2137,2140,2237,2249,US,620,N710дж,60,69,46,-12,-3,PHL,PVD,238,3,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,NA,2140,NA,2249,US,620,дNKNOж,NA,69,NA,NA,NA,PHL,PVD,238,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2123,2130,2224,2246,US,620,N113дж,61,76,40,-22,-7,PHL,PVD,238,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,2124,2130,2223,2246,US,620,N113дж,59,76,41,-23,-6,PHL,PVD,238,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,2133,2130,2236,2246,US,620,N114дж,63,76,44,-10,3,PHL,PVD,238,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,2129,2130,2224,2246,US,620,N120дж,55,76,42,-22,-1,PHL,PVD,238,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,2132,2130,2226,2246,US,620,N117дж,54,76,44,-20,2,PHL,PVD,238,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2130,2130,2229,2246,US,620,N119дж,59,76,41,-17,0,PHL,PVD,238,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,2228,2130,2319,2246,US,620,N116дж,51,76,37,33,58,PHL,PVD,238,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2132,2130,2231,2246,US,620,N107дж,59,76,40,-15,2,PHL,PVD,238,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,2124,2130,2222,2246,US,620,N107дж,58,76,36,-24,-6,PHL,PVD,238,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,2125,2130,2219,2246,US,620,N114дж,54,76,38,-27,-5,PHL,PVD,238,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,2126,2130,2221,2246,US,620,N114дж,55,76,37,-25,-4,PHL,PVD,238,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,2126,2130,2240,2246,US,620,N119дж,74,76,42,-6,-4,PHL,PVD,238,3,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2146,2130,2243,2246,US,620,N119дж,57,76,34,-3,16,PHL,PVD,238,4,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,NA,2130,NA,2246,US,620,дNKNOж,NA,76,NA,NA,NA,PHL,PVD,238,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2132,2130,2229,2246,US,620,N124дж,57,76,40,-17,2,PHL,PVD,238,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,2126,2130,2226,2246,US,620,N101дж,60,76,39,-20,-4,PHL,PVD,238,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,2117,2130,2219,2246,US,620,N101дж,62,76,38,-27,-13,PHL,PVD,238,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,2136,2130,2246,2246,US,620,N101дж,70,76,38,0,6,PHL,PVD,238,6,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,2128,2130,2231,2246,US,620,N114дж,63,76,44,-15,-2,PHL,PVD,238,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,2129,2130,2226,2246,US,620,N119дж,57,76,39,-20,-1,PHL,PVD,238,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,2226,2130,2318,2246,US,620,N117дж,52,76,37,32,56,PHL,PVD,238,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2129,2130,2246,2246,US,620,N120дж,77,76,41,0,-1,PHL,PVD,238,5,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,2130,2130,2228,2246,US,620,N109дж,58,76,43,-18,0,PHL,PVD,238,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,2119,2130,2206,2246,US,620,N113дж,47,76,34,-40,-11,PHL,PVD,238,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,2141,2130,2248,2246,US,620,N124дж,67,76,44,2,11,PHL,PVD,238,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,48,2350,742,656,US,622,N748дж,234,246,217,46,58,LAS,CLT,1916,3,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,2344,2350,636,656,US,622,N764дж,232,246,210,-20,-6,LAS,CLT,1916,3,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2346,2350,640,656,US,622,N763дж,234,246,216,-16,-4,LAS,CLT,1916,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2344,2350,637,656,US,622,N760дж,233,246,202,-19,-6,LAS,CLT,1916,5,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,2344,2350,625,656,US,622,N736дж,221,246,200,-31,-6,LAS,CLT,1916,3,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2346,2350,631,656,US,622,N746дж,225,246,195,-25,-4,LAS,CLT,1916,5,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2347,2350,646,656,US,622,N745дж,239,246,211,-10,-3,LAS,CLT,1916,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,2341,2350,640,656,US,622,N744дж,239,246,217,-16,-9,LAS,CLT,1916,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2345,2350,649,656,US,622,N764дж,244,246,219,-7,-5,LAS,CLT,1916,5,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,7,2350,651,656,US,622,N703дж,224,246,203,-5,17,LAS,CLT,1916,2,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,2354,2350,641,656,US,622,N714дж,227,246,208,-15,4,LAS,CLT,1916,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2347,2350,703,656,US,622,N748дж,256,246,220,7,-3,LAS,CLT,1916,5,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,52,100,745,812,US,624,N700дж,233,252,213,-27,-8,LAS,PIT,1910,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,100,110,740,821,US,624,N770дж,220,251,203,-41,-10,LAS,PIT,1910,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,105,110,803,821,US,624,N733дж,238,251,216,-18,-5,LAS,PIT,1910,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,103,110,747,821,US,624,N741дж,224,251,206,-34,-7,LAS,PIT,1910,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,102,110,752,821,US,624,N704дж,230,251,204,-29,-8,LAS,PIT,1910,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,103,110,759,821,US,624,N705дж,236,251,198,-22,-7,LAS,PIT,1910,6,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,100,110,750,821,US,624,N704дж,230,251,216,-31,-10,LAS,PIT,1910,3,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,106,110,819,821,US,624,N712дж,253,251,229,-2,-4,LAS,PIT,1910,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,104,110,757,821,US,624,N765дж,233,251,213,-24,-6,LAS,PIT,1910,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,111,110,817,821,US,624,N725дж,246,251,214,-4,1,LAS,PIT,1910,9,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,101,110,751,821,US,624,N760дж,230,251,209,-30,-9,LAS,PIT,1910,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,102,110,808,821,US,624,N718дж,246,251,222,-13,-8,LAS,PIT,1910,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2117,1945,2310,2225,US,625,N732дж,293,340,273,45,92,PHL,LAS,2176,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,2012,1945,2215,2225,US,625,N748дж,303,340,259,-10,27,PHL,LAS,2176,28,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2029,1945,2221,2225,US,625,N710дж,292,340,274,-4,44,PHL,LAS,2176,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,2038,1945,2305,2225,US,625,N709дж,327,340,296,40,53,PHL,LAS,2176,5,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2156,1945,2400,2225,US,625,N748дж,304,340,286,95,131,PHL,LAS,2176,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1953,1945,2228,2225,US,625,N705дж,335,340,304,3,8,PHL,LAS,2176,7,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1938,1945,2201,2227,US,625,N745дж,323,342,287,-26,-7,PHL,LAS,2176,18,18,0,NA,0,NA,NA,NA,NA,NA
